	0
091520	0.052492553408371355
091530	0.05281921932400274
091540	0.0531050875191958
091550	0.05336603751916672
091600	0.053658898297304886
091610	0.05397387616649013
091620	0.054261315247517386
091630	0.05457745197834051
091640	0.05490597299230213
091650	0.055179409077532535
091700	0.055418281777959086
091710	0.05564370648368461
091720	0.05582820867899945
091730	0.056017989395564745
091740	0.05621457274132574
091750	0.05644831981104626
091800	0.05666723751689474
091810	0.05690065319444968
091820	0.057114287999083815
091830	0.05737443585590629
091840	0.05764172722578714
091850	0.057873899897742886
091900	0.05810756357724774
091910	0.05830303914698204
091920	0.05849923504642818
091930	0.05867362541787266
091940	0.058900326090549134
091950	0.059087203034638124
092000	0.05929622657665392
092010	0.05948252498109442
092020	0.05967407877785204
092030	0.0598304099049658
092040	0.06000545714168842
092050	0.060166653269049665
092100	0.060312827025406045
092110	0.060457579305978094
092120	0.06058948688359201
092130	0.06073127226869977
092140	0.06089928120736878
092150	0.06108269411675504
092200	0.06123447904903343
092210	0.06138183111563483
092220	0.06151670745954727
092230	0.06163810386339699
092240	0.06175463584038582
092250	0.06189247600139417
092300	0.062063854716535256
092310	0.06220261199995734
092320	0.06236028029841037
092330	0.06252038576361436
092340	0.06268516618837205
092350	0.06284080911661866
092400	0.06297931222429153
092410	0.0631329346799
092420	0.06326922210610061
092430	0.06341335332881974
092440	0.06355641796131899
092450	0.0637071776801319
092500	0.06383907744212207
092510	0.06395821930494743
092520	0.06407193589497018
092530	0.06417753095990779
092540	0.06431307242189747
092550	0.06445019902247551
092600	0.06457026896724254
092610	0.06466419931309594
092620	0.06475945076339791
092630	0.064847701792861
092640	0.06495202783835388
092650	0.06504934096599885
092700	0.06516530796724637
092710	0.06525447005822571
092720	0.06538305956010985
092730	0.06553755920344422
092740	0.06570384846780356
092750	0.06584326686510707
092800	0.06597493763067658
092810	0.06608404393083052
092820	0.06616713148125986
092830	0.0662476977440644
092840	0.06630915796061698
092850	0.06634980259893786
092900	0.06639304920065496
092910	0.06644661068158597
092920	0.0664835959086062
092930	0.06657591142700563
092940	0.0667566328162576
092950	0.06690109177380017
093000	0.06705237825562542
093010	0.06721566324046035
093020	0.06733938545193685
093030	0.0674615127393644
093040	0.06760606264552066
093050	0.06775000798958343
093100	0.06791421852452226
093110	0.06808196077924847
093120	0.06825301583560975
093130	0.06843315045564409
093140	0.06862656993931036
093150	0.06878601898014641
093200	0.06894182401955326
093210	0.06907865114377892
093220	0.06922149182897874
093230	0.06934016550241988
093240	0.06944286508071658
093250	0.0695309059081615
093300	0.06961149306868242
093310	0.06968969908133482
093320	0.0697711335610149
093330	0.06983236307885785
093340	0.06988796081101653
093350	0.06995260041849416
093400	0.07003910231002966
093410	0.07013367175816948
093420	0.07022259209242036
093430	0.07030352785880183
093440	0.07038435364548698
093450	0.07044372067889196
093500	0.07049219858960923
093510	0.07053470558574368
093520	0.07057748451974946
093530	0.0706233927288857
093540	0.0706778562248015
093550	0.07072649606752718
093600	0.07078094440856945
093610	0.0708310015955554
093620	0.07088383576074098
093630	0.07094068161101527
093640	0.07099285913861536
093650	0.07104487035394305
093700	0.07109797778647442
093710	0.07118602644405077
093720	0.07126661907330191
093730	0.07134194154587647
093740	0.07141522635367804
093750	0.07146678304741659
093800	0.0714998915327327
093810	0.07152104509088338
093820	0.07152742770214875
093830	0.07154364694974506
093840	0.0715597436063731
093850	0.07160607081687764
093900	0.07163460374563377
093910	0.07166369329039841
093920	0.07168648925981615
093930	0.07171232613706552
093940	0.0717418872256053
093950	0.07177167540807287
094000	0.07180439107901229
094010	0.07184791602378823
094020	0.07189662193275463
094030	0.07193731225195699
094040	0.07198992942678473
094050	0.07204875946085006
094100	0.07211055970804822
094110	0.07216601069794142
094120	0.07222242998858915
094130	0.07227635670703737
094140	0.07233328163052033
094150	0.07239168225926847
094200	0.0724358563566877
094210	0.07249212523750664
094220	0.07255221310521603
094230	0.07262488095186762
094240	0.07268771643183254
094250	0.07274930691421455
094300	0.07281505041893126
094310	0.07288578710866392
094320	0.07295400436380628
094330	0.0730199784166169
094340	0.07308283877067151
094350	0.0731411053419273
094400	0.07321512458389445
094410	0.07328550918911937
094420	0.07333647072261612
094430	0.07339773756423726
094440	0.07345996920819924
094450	0.0735353791230851
094500	0.07360414152593961
094510	0.0736433872575279
094520	0.07366025693995801
094530	0.07367276175756576
094540	0.07368844743386477
094550	0.07370959421236037
094600	0.0737455507427586
094610	0.07380634374302521
094620	0.07386338380408274
094630	0.07390928369414479
094640	0.073968186165187
094650	0.0740193066920836
094700	0.07406243848046322
094710	0.07411172118623452
094720	0.07416641969164121
094730	0.07421551108448261
094740	0.0742624034767758
094750	0.07430450623955172
094800	0.07435658868661277
094810	0.07439015689444688
094820	0.0744364151384512
094830	0.07448730768173696
094840	0.07451647457991922
094850	0.074545672684362
094900	0.07458796160617791
094910	0.07462645097675047
094920	0.074661075757648
094930	0.07468212334997575
094940	0.07470098793064375
094950	0.07473408132068689
095000	0.07475893302371418
095010	0.07476931187793476
095020	0.07477200884004769
095030	0.0747744127640034
095040	0.07478984254769822
095050	0.07479873645204098
095100	0.0748014868696948
095110	0.07481998039415685
095120	0.0748551063102083
095130	0.07488734646851418
095140	0.07492692657216043
095150	0.07497020404283977
095200	0.07501713280347999
095210	0.07505971243182283
095220	0.07510034087758177
095230	0.07513342077892961
095240	0.07515739355756001
095250	0.07517929263877647
095300	0.075211222611245
095310	0.07526125569649411
095320	0.07529600434300178
095330	0.07532840506622157
095340	0.07535406289193385
095350	0.07537427117323516
095400	0.0753893068575094
095410	0.07540748655828623
095420	0.07542519580562698
095430	0.07543572242960765
095440	0.07545718586581555
095450	0.07548280090752028
095500	0.07551127308122259
095510	0.075534853467448
095520	0.07555769221417685
095530	0.07557299905271812
095540	0.0755833640262495
095550	0.07559350952984041
095600	0.0755984307185587
095610	0.07560281636569904
095620	0.07559094441831822
095630	0.07558709270430414
095640	0.07557488127904076
095650	0.0755625212576908
095700	0.07555475297941085
095710	0.07554808867895499
095720	0.07555562498182007
095730	0.07557126125378705
095740	0.07558760949518514
095750	0.07561010511245399
095800	0.07563965326737128
095810	0.07567330591337856
095820	0.07570068439821559
095830	0.07573239492230173
095840	0.07576056681630589
095850	0.07578479352596973
095900	0.07582148669502721
095910	0.07585128201373553
095920	0.07588507373812728
095930	0.07592274282824393
095940	0.07596090455903537
095950	0.07599548831303958
100000	0.07601846889926621
100010	0.07603905422879183
100020	0.07605501181751614
100030	0.07607119271651586
100040	0.07607986218185019
100050	0.07609924308554454
100100	0.07611066769302621
100110	0.07611931630502636
100120	0.07612626912524982
100130	0.0761424845846996
100140	0.07616158097637515
100150	0.07617582247703084
100200	0.0761923460318408
100210	0.07620605743504756
100220	0.07622459307248318
100230	0.07623890534581583
100240	0.07624382000870515
100250	0.07625451746956906
100300	0.07626443372573
100310	0.0762750344550369
100320	0.07628732148769075
100330	0.07629822901979405
100340	0.07631476690348532
100350	0.07632544875571472
100400	0.07633619791048048
100410	0.07634769150145203
100420	0.07635717417649436
100430	0.0763699755989531
100440	0.07638317533024207
100450	0.07640209522120896
100500	0.07643642205886907
100510	0.07647201217520468
100520	0.07650551524938426
100530	0.07655100770898411
100540	0.07659183231272906
100550	0.07663629149404713
100600	0.07667716760400192
100610	0.07672065099650181
100620	0.07676253324215566
100630	0.07680041234014805
100640	0.07683533284734259
100650	0.076868671343024
100700	0.07690442449802007
100710	0.07694039737735966
100720	0.0769740436708396
100730	0.07702263109354784
100740	0.07708319729773828
100750	0.07717033468149129
100800	0.07727433396933868
100810	0.07740979805044201
100820	0.07759346135966591
100830	0.07776302594076379
100840	0.0779352340917105
100850	0.07806723644458222
100900	0.07817452576521179
100910	0.07824903535436195
100920	0.07833201076193144
100930	0.07840646679821892
100940	0.0784726449276649
100950	0.07853999809430076
101000	0.07861754534341686
101010	0.07868743455678734
101020	0.07875088663113212
101030	0.0788080002437081
101040	0.07888056479861898
101050	0.07896928336327598
101100	0.07905328736660017
101110	0.07912865002741949
101120	0.07921156370107452
101130	0.07929146106468114
101140	0.07937059521964378
101150	0.07945291560247687
101200	0.07952629368438177
101210	0.0795895915995501
101220	0.07964139447578726
101230	0.0796922976572269
101240	0.07973843728312699
101250	0.07978246441768533
101300	0.07982692526461578
101310	0.07986917474969206
101320	0.07991798239675033
101330	0.07996587545776468
101340	0.08001560064509543
101350	0.08007579133341106
101400	0.08012661207776098
101410	0.08017220076444131
101420	0.08021222841131748
101430	0.0802564711667825
101440	0.08030280248435322
101450	0.08034412315957136
101500	0.08037516530115632
101510	0.08041006231614348
101520	0.08044016740916879
101530	0.08046751475234508
101540	0.08050348204569888
101550	0.08053827451632767
101600	0.08056822079614007
101610	0.08058779946297738
101620	0.08061095411549937
101630	0.08062634112068465
101640	0.0806406365559607
101650	0.08065448858186905
101700	0.08066766333979285
101710	0.08067925465503473
101720	0.08069182274337564
101730	0.0807077467099935
101740	0.08072717358838451
101750	0.08074240620963101
101800	0.08075552136379212
101810	0.08076523455182771
101820	0.08077436739350297
101830	0.08078328492833306
101840	0.08080359150829755
101850	0.08082228133881397
101900	0.08083987595885701
101910	0.08086503785423003
101920	0.08089133088068767
101930	0.08091924615118976
101940	0.08094593759722232
101950	0.08097108762505748
102000	0.08099633951564253
102010	0.08102793314992315
102020	0.08107224305888555
102030	0.08112723889731029
102040	0.0811761942293788
102050	0.08122495192009653
102100	0.08127649153312827
102110	0.08133088097123681
102120	0.08138332832020616
102130	0.08142369149828631
102140	0.08146098922223145
102150	0.08149913224840181
102200	0.08154225905878247
102210	0.08157833271454115
102220	0.08161566383544591
102230	0.08165225051256415
102240	0.08168903303130262
102250	0.08172875021352519
102300	0.08176665431291531
102310	0.08180976667705095
102320	0.08185481381200513
102330	0.08189620624806074
102340	0.08194659767589184
102350	0.08199658459975505
102400	0.08204102796798307
102410	0.08208152735465832
102420	0.08212235572035528
102430	0.08215650920892788
102440	0.08219232266615144
102450	0.08222685549605191
102500	0.08225475333964066
102510	0.08228372014856644
102520	0.08230749505118444
102530	0.08232616996302151
102540	0.0823490449229272
102550	0.08237094191886507
102600	0.08238681899612046
102610	0.08240272946734507
102620	0.08242122458161259
102630	0.08243932869951355
102640	0.08245081193672514
102650	0.08245835584667414
102700	0.0824588184069813
102710	0.0824588866884551
102720	0.0824610329356545
102730	0.08245637140697004
102740	0.08245040136551292
102750	0.08244301545455776
102800	0.08244234761481133
102810	0.082440861253822
102820	0.082435040059268
102830	0.0824254789488366
102840	0.08241581753695945
102850	0.08241236147689882
102900	0.08241218015971373
102910	0.08241806799664216
102920	0.08242213863680459
102930	0.0824240246747937
102940	0.08242808581528616
102950	0.08242982528029881
103000	0.08243201039330063
103010	0.08243836873246906
103020	0.08244556264328105
103030	0.08245085434656625
103040	0.08245232413040722
103050	0.08245580539925566
103100	0.08246096799754495
103110	0.0824658736102871
103120	0.08247825344884022
103130	0.08250063481774468
103140	0.0825253827617828
103150	0.0825538288720259
103200	0.08258035892093023
103210	0.08260824643320426
103220	0.08264131674426464
103230	0.08267381899642537
103240	0.08270390858494833
103250	0.08273271237882253
103300	0.08276208726215901
103310	0.08279055428292734
103320	0.08282276966722514
103330	0.08285849368144273
103340	0.08288980449705809
103350	0.08292134829839355
103400	0.08295290295856889
103410	0.08299316449075463
103420	0.08303989190718039
103430	0.08308699924913236
103440	0.08313129172358893
103450	0.08316783668591991
103500	0.08320243232984857
103510	0.08323703829080506
103520	0.08326556127591571
103530	0.08329315273085895
103540	0.08333431194695214
103550	0.08336743677629628
103600	0.08339441846978736
103610	0.08341775389570134
103620	0.08345056485601515
103630	0.0834871585629354
103640	0.08352196296415898
103650	0.08355686073746724
103700	0.08358934192329615
103710	0.08362314046118147
103720	0.08366131837639754
103730	0.0837024906516363
103740	0.08374506791202382
103750	0.08379102375958264
103800	0.08383911625899339
103810	0.08388740285424034
103820	0.08394008136448625
103830	0.0839965404245428
103840	0.0840552030660291
103850	0.08411547886772115
103900	0.08417082684793141
103910	0.08421394662893353
103920	0.08425816813330854
103930	0.08430179091828537
103940	0.08434562810811201
103950	0.08438889088336644
104000	0.0844350350375165
104010	0.08448087123623592
104020	0.08453414802434155
104030	0.08457686760224169
104040	0.08461524790172653
104050	0.08466041892143877
104100	0.08470952248208947
104110	0.08475536314826516
104120	0.08480052001397195
104130	0.08485162951735777
104140	0.08489862340584048
104150	0.08494473690817947
104200	0.08498834412478676
104210	0.08503881708629626
104220	0.08507981578746766
104230	0.08511322702908024
104240	0.08514795891004755
104250	0.08518631854515618
104300	0.08522891771077021
104310	0.08527090392402292
104320	0.0853100228563696
104330	0.0853497631613373
104340	0.08538910347160607
104350	0.08542913477101326
104400	0.08547505087014622
104410	0.08552318612717358
104420	0.08556331101314303
104430	0.08560281880391343
104440	0.08564270895869724
104450	0.08568596034677638
104500	0.08572853510731225
104510	0.08577441938124636
104520	0.08581421291660414
104530	0.08585485804287214
104540	0.0858937876574302
104550	0.08592958083437231
104600	0.08597251830102859
104610	0.08601415369565388
104620	0.08605306963855024
104630	0.08608966628462202
104640	0.08612320916239545
104650	0.08615999175807143
104700	0.08619383650358277
104710	0.08622757544247966
104720	0.08626225311669194
104730	0.08629731260589935
104740	0.08633123146191292
104750	0.08637058722288704
104800	0.0864069742678842
104810	0.08645395993740056
104820	0.0865036848942461
104830	0.08655463960671543
104840	0.08660786703220438
104850	0.08665423434124284
104900	0.08670348480564842
104910	0.08674968646969096
104920	0.08678725935601764
104930	0.0868230571307856
104940	0.08685660316845945
104950	0.08688317390494572
105000	0.08691546064856127
105010	0.08694945584403534
105020	0.08698470130901366
105030	0.0870221471571497
105040	0.0870504099470524
105050	0.08708429459175118
105100	0.08711322716973519
105110	0.08713991153647797
105120	0.08717009593739708
105130	0.08720846447963004
105140	0.08724835528320758
105150	0.08728501599105312
105200	0.08732235108455408
105210	0.08735658644170959
105220	0.08738434331513356
105230	0.0874116277976327
105240	0.08743733790607092
105250	0.08745820278800254
105300	0.08747907099503166
105310	0.08749969408156798
105320	0.08751594609958001
105330	0.08752682849448114
105340	0.08754309827237815
105350	0.08756408650919359
105400	0.08759002053655504
105410	0.0876169035540443
105420	0.0876536668668638
105430	0.08768631212845031
105440	0.0877262038744536
105450	0.08776084231756767
105500	0.08779168059961638
105510	0.08782190076741744
105520	0.08785622510721253
105530	0.08788711951545414
105540	0.08791484525141635
105550	0.08794310168737744
105600	0.08797243267159957
105610	0.08800158952638458
105620	0.08802732783396486
105630	0.0880518394824243
105640	0.0880725645577516
105650	0.08809104937002152
105700	0.08810823334143732
105710	0.08812411014515098
105720	0.08814871899750659
105730	0.08818246058355288
105740	0.08821432184414876
105750	0.08824547157465448
105800	0.08827585583261237
105810	0.08831170271830453
105820	0.08834866378256113
105830	0.08838355872800904
105840	0.08841973742433978
105850	0.08845818081017565
105900	0.0884945630619427
105910	0.08853416181395475
105920	0.08856811130308237
105930	0.08860375958385455
105940	0.08863886212899591
105950	0.08867504167810356
110000	0.08871326005669838
110010	0.08875087317564245
110020	0.08878268600341425
110030	0.08881204205033456
110040	0.08883778538528056
110050	0.08885941659242509
110100	0.08888116673503342
110110	0.08890140106814645
110120	0.0889266034980655
110130	0.0889480243553365
110140	0.08897116776366035
110150	0.08899369540361535
110200	0.08901378009628833
110210	0.08903604695983316
110220	0.08905776624882009
110230	0.08908364343297422
110240	0.08911526543519134
110250	0.08914971515098905
110300	0.08918175516014874
110310	0.08921010390322423
110320	0.08923549803609546
110330	0.08926984717906908
110340	0.08930358837435326
110350	0.08933914932187134
110400	0.08937917844857203
110410	0.08942102816445237
110420	0.0894642110368964
110430	0.08950514601056092
110440	0.0895483272271661
110450	0.08959339773633575
110500	0.08963631690873385
110510	0.08967466489619558
110520	0.08971607439036748
110530	0.08975014399508745
110540	0.08978392749800021
110550	0.08981739029759027
110600	0.08984921489725743
110610	0.08987853056852867
110620	0.08990984848764907
110630	0.08994867891091701
110640	0.08998217150880898
110650	0.09001851975263575
110700	0.09005155141651301
110710	0.09009013817822793
110720	0.09012799143212813
110730	0.09017018727203431
110740	0.09021399634079816
110750	0.09026139389341414
110800	0.0903108687639496
110810	0.09036113750691738
110820	0.09041325731287513
110830	0.09046062965789288
110840	0.09050841573608089
110850	0.09055830215446554
110900	0.09061148761514494
110910	0.09066292760252187
110920	0.09072160848320546
110930	0.09077758528129767
110940	0.09083033050552977
110950	0.09087801801678282
111000	0.09092216863153416
111010	0.0909638429690169
111020	0.09100084117813448
111030	0.0910398340850049
111040	0.09107514611533998
111050	0.09110988922885684
111100	0.09114793104476604
111110	0.09118480329843032
111120	0.0912202793082434
111130	0.09125408494392326
111140	0.09128951293702081
111150	0.09132349169047697
111200	0.09135720151271606
111210	0.09139126868034443
111220	0.09142721727743275
111230	0.09146319679885902
111240	0.09149696868664559
111250	0.09152856848529
111300	0.09156171681667336
111310	0.09159522701193996
111320	0.09162848775056977
111330	0.0916696996519418
111340	0.09170703418473958
111350	0.09174953531294393
111400	0.09179127444580745
111410	0.09182782935364092
111420	0.09186388784379629
111430	0.0918951043913974
111440	0.09192448140925405
111450	0.09195860548330825
111500	0.09199521108059516
111510	0.09203376331241243
111520	0.09207444042474248
111530	0.09211518581223625
111540	0.09215570732638309
111550	0.09219337052275361
111600	0.09223371564778085
111610	0.0922782364381919
111620	0.09232167825054916
111630	0.09236516913716536
111640	0.09240695442224127
111650	0.09244623579454676
111700	0.0924873079316099
111710	0.0925246291917199
111720	0.09255978556628504
111730	0.09259440529405631
111740	0.09263094416216895
111750	0.09267173599180914
111800	0.09271352961908363
111810	0.09276741616202627
111820	0.09283197503341024
111830	0.09289824457973739
111840	0.09296301337190926
111850	0.09302675535726374
111900	0.09309071522676254
111910	0.09314842125449375
111920	0.09320938677141666
111930	0.09327387959742929
111940	0.09334327404027352
111950	0.09341132010996862
112000	0.09347710176171957
112010	0.09354184404400143
112020	0.09361118949419184
112030	0.09367727702013189
112040	0.09374253225506687
112050	0.09380674616659337
112100	0.09386751536813594
112110	0.09392344734970444
112120	0.09397722816992017
112130	0.09402613873266025
112140	0.09407670489680062
112150	0.09412481987474365
112200	0.09417263490636239
112210	0.09422040789612075
112220	0.09426639399507783
112230	0.09431404117770187
112240	0.09436457159153865
112250	0.09441775555904479
112300	0.09446966575198762
112310	0.09451936472208061
112320	0.09457042036892681
112330	0.09462094282043015
112340	0.09466894147037584
112350	0.0947157641295408
112400	0.09476255963533584
112410	0.09480753677484782
112420	0.09484949871081624
112430	0.09489303522179193
112440	0.09493907078902757
112450	0.09498290874658663
112500	0.09502546240432813
112510	0.09506781232767199
112520	0.09510998402103786
112530	0.0951497425954333
112540	0.09518679784394861
112550	0.09522221675472142
112600	0.0952556486596121
112610	0.09528991550686312
112620	0.09532307229098089
112630	0.09535624066577676
112640	0.0953890698116934
112650	0.09542312696006842
112700	0.09545847005558687
112710	0.095494826986904
112720	0.09552735137800605
112730	0.09555705117236746
112740	0.09558700876144902
112750	0.0956195211215693
112800	0.09565371649681934
112810	0.09568723793440738
112820	0.09571961402161408
112830	0.09575915519600636
112840	0.09579635676166864
112850	0.09583412991261181
112900	0.09587707523055879
112910	0.09592194904077374
112920	0.09596481119804331
112930	0.09600582235616457
112940	0.0960468225476957
112950	0.09608846250955153
113000	0.09613092171174939
113010	0.09617066883433595
113020	0.09621110908293469
113030	0.09625056309153662
113040	0.0962906680653765
113050	0.09633398722937929
113100	0.09637601600703918
113110	0.09641980561381085
113120	0.0964611703505816
113130	0.09650488679879747
113140	0.09654793502122776
113150	0.09658962354388834
113200	0.09663454155815417
113210	0.09667355142642821
113220	0.09671076855199214
113230	0.09674963677437341
113240	0.0967889556345888
113250	0.09682960848853611
113300	0.09686826075418643
113310	0.09690209893939268
113320	0.09693256144830215
113330	0.09696115308574807
113340	0.09699279304630032
113350	0.0970305076511666
113400	0.09706889120032104
113410	0.09710636650871529
113420	0.09714250253364613
113430	0.09717638657947551
113440	0.0972092976807416
113450	0.09724593844971408
113500	0.09728191660192528
113510	0.09731214199317917
113520	0.09733778158063758
113530	0.0973651343509156
113540	0.09739165062726596
113550	0.09742274094035328
113600	0.09745579719721552
113610	0.09749014002944112
113620	0.09752374299782225
113630	0.0975596193937099
113640	0.09759843427432478
113650	0.09763424552494632
113700	0.09766790305446549
113710	0.09770500633056656
113720	0.09774234952112416
113730	0.09778328386044914
113740	0.09782155096026435
113750	0.09785929419630914
113800	0.09789577154827833
113810	0.09793390575143031
113820	0.09796856359254612
113830	0.0980066586652612
113840	0.09804361014283852
113850	0.09808143348945164
113900	0.09812190478605232
113910	0.09815751247339129
113920	0.09819476342466896
113930	0.09823310962166902
113940	0.09827104175437384
113950	0.09830036557652361
114000	0.09833154920963218
114010	0.09836225036457244
114020	0.09839179465468115
114030	0.09842027683577638
114040	0.09844955087190325
114050	0.09847630281854042
114100	0.09850522047503364
114110	0.09853554570490353
114120	0.09856569267198938
114130	0.098596343414707
114140	0.09862687718291309
114150	0.0986572243826434
114200	0.09869011800884571
114210	0.09872175472947994
114220	0.09875452037127455
114230	0.09878876502176596
114240	0.09881886551377721
114250	0.09884746690246178
114300	0.09887518958487879
114310	0.09890260532748565
114320	0.09892992478267108
114330	0.09895780940872993
114340	0.09899135397081558
114350	0.09902914754237317
114400	0.09906616359885807
114410	0.0990995903281523
114420	0.09913511367092048
114430	0.0991671402773248
114440	0.0992003768976999
114450	0.09923356710498325
114500	0.09927156870360081
114510	0.09930848370521399
114520	0.09934728668366864
114530	0.0993794778479202
114540	0.09941042353349351
114550	0.09944116251426481
114600	0.09946342794383829
114610	0.09948896959191553
114620	0.09951701257731765
114630	0.09954000629972737
114640	0.09955624160063542
114650	0.09956939158177226
114700	0.09958016411373515
114710	0.09959056131617221
114720	0.09960265440276139
114730	0.09961501779297798
114740	0.0996343739860066
114750	0.09965466556057442
114800	0.0996729818222128
114810	0.099688521837897
114820	0.09970299832997084
114830	0.0997159586510283
114840	0.09972865266738722
114850	0.09974029262126677
114900	0.09975133280332837
114910	0.09975936062853574
114920	0.09976983327651973
114930	0.09977964437220713
114940	0.09978777341760289
114950	0.0997961928971209
115000	0.09980463519438115
115010	0.09981254639711565
115020	0.0998202349152218
115030	0.09982879749692782
115040	0.09983990374096924
115050	0.09985236897219901
115100	0.09986836070444884
115110	0.09988568632396261
115120	0.09990347379794924
115130	0.09992491819661797
115140	0.09994710174387428
115150	0.09996602472029693
115200	0.09998841751459604
115210	0.10000987029576076
115220	0.1000312941161052
115230	0.10005170621319276
115240	0.10007405742379659
115250	0.10009343509943457
115300	0.10011153549294334
115310	0.10013094831070943
115320	0.1001513531623159
115330	0.10017190809003537
115340	0.10019197808303412
115350	0.10021114655226998
115400	0.10022925302524233
115410	0.10024449977298275
115420	0.10026181596225531
115430	0.10027785913886113
115440	0.10029345987348874
115450	0.10030909408126745
115500	0.10032646767238099
115510	0.10034104409478115
115520	0.10035705454239681
115530	0.10037239537498648
115540	0.10039040146167387
115550	0.10040773885589663
115600	0.10042503611145097
115610	0.10043982686612431
115620	0.10045469237434237
115630	0.10046764017196874
115640	0.10047750564085091
115650	0.1004867304494352
115700	0.10049613463618874
115710	0.10050553959242498
115720	0.1005100935558588
115730	0.10051557606365083
115740	0.10052088068606005
115750	0.10052730374344378
115800	0.10053052405342372
115810	0.1005326570313684
115820	0.10053849609323845
115830	0.10054318888042621
115840	0.10054764222162008
115850	0.10054988580632329
115900	0.10055256728815158
115910	0.10055593261954526
115920	0.10055921258302254
115930	0.10056530359100206
115940	0.10057324303160638
115950	0.10058161857815025
120000	0.10058751043476687
120010	0.10059123250465596
120020	0.10059432508860404
120030	0.10059652017865076
120040	0.10060060493052574
120050	0.10060452827414723
120100	0.10060744903873971
120110	0.1006096240012653
120120	0.10061321871307272
120130	0.10061654901338929
120140	0.10062189375159619
120150	0.10062781508767304
120200	0.10063207861497617
120210	0.10063814809474166
120220	0.10064398993260255
120230	0.10064978563273348
120240	0.10065788814456196
120250	0.10066565246786137
120300	0.10067298654813467
120310	0.10068026670998366
120320	0.10068597378999945
120330	0.10069204213951086
120340	0.10069662720404628
120350	0.10070104681909857
120400	0.10070274053224182
120410	0.10070567624258144
120420	0.10070977823117014
120430	0.10071184039466158
120440	0.1007148133569603
120450	0.10071439794157729
120500	0.10071302301800239
120510	0.10071256248518971
120520	0.10071068654220129
120530	0.10070854741699628
120540	0.10070792470373935
120550	0.10070607184279763
120600	0.10070247375639785
120610	0.1006997673688181
120620	0.10069703092926595
120630	0.10069146845449965
120640	0.10068695690243956
120650	0.10068231728693716
120700	0.1006785175809595
120710	0.10067629402468549
120720	0.10067176682670383
120730	0.10066733524345586
120740	0.1006640349791913
120750	0.10066107853771754
120800	0.1006589092852586
120810	0.10065644382541732
120820	0.10065316359889975
120830	0.10064972081432355
120840	0.10064821778716902
120850	0.10064673211969533
120900	0.10064510939544487
120910	0.10064431439744344
120920	0.10064100303371419
120930	0.10063585341776471
120940	0.1006329806730361
120950	0.10063115871437324
121000	0.10063044443871047
121010	0.10062926069072294
121020	0.10062812647305239
121030	0.10062861420078116
121040	0.10062853517362785
121050	0.10062838104439738
121100	0.10062890030403145
121110	0.10062811616433456
121120	0.10062748556280947
121130	0.1006263932544245
121140	0.1006244935833008
121150	0.10062399264530253
121200	0.10062277712149152
121210	0.10062084200754402
121220	0.10062145657517059
121230	0.10062101751682583
121240	0.10061900004729667
121250	0.10061645269865022
121300	0.10061381219047594
121310	0.1006110944715168
121320	0.10060839869582762
121330	0.10060980884209667
121340	0.10061069541665225
121350	0.10061035164764788
121400	0.10061164418237536
121410	0.10061229170642283
121420	0.10061241084476161
121430	0.10061220206422965
121440	0.10061271142427251
