	0
090327	0.026519460117703616
090328	0.026577239084948384
090329	0.02662771383163663
090330	0.026681344481961605
090331	0.02673252336993005
090332	0.02678626078836044
090333	0.02684156577547046
090334	0.02689146336790827
090335	0.026951041984109757
090336	0.027012079956303555
090337	0.027070117891066458
090338	0.027129801310323488
090339	0.02718422168067488
090340	0.027245873086380174
090341	0.027308932671610726
090342	0.027369808405406558
090343	0.027434389673048162
090344	0.027501217193423806
090345	0.027577010161292617
090346	0.027648125161380974
090347	0.027722711905526692
090348	0.027805735370550762
090349	0.027884153326746458
090350	0.02796192556307654
090351	0.028045467163924857
090352	0.02812534891109263
090353	0.02820623192990528
090354	0.028280262307944438
090355	0.02834326956912032
090356	0.02840609391336179
090357	0.028466784454240498
090358	0.028523928482865214
090359	0.028577909089982152
090400	0.028638691641428654
090401	0.028705809332414862
090402	0.02877419819147937
090403	0.02883873972859708
090404	0.028899431749085002
090405	0.028962681036885287
090406	0.02902476037999711
090407	0.029083714528306614
090408	0.029141866725704665
090409	0.02920243940254166
090410	0.02926458396031999
090411	0.029328063067392746
090412	0.02940207514020836
090413	0.029485498121653474
090414	0.029571202933781997
090415	0.029654625894636667
090416	0.029745730964084224
090417	0.029844637845783763
090418	0.029934534447423805
090419	0.030016104305404755
090420	0.030103056755175175
090421	0.03019654531712878
090422	0.03029101428113602
090423	0.030383113366365466
090424	0.03047255893761178
090425	0.030558014043754543
090426	0.030650830743953833
090427	0.030742977611232254
090428	0.03084759464046246
090429	0.03094956171643379
090430	0.031048900803932456
090431	0.03114315792138049
090432	0.031230020239797346
090433	0.0313160721193291
090434	0.03139320466265229
090435	0.03146834050795137
090436	0.03154153792546474
090437	0.03161285268169788
090438	0.031678294020036274
090439	0.03174305409529481
090440	0.03180612117266727
090441	0.03186786832696181
090442	0.03191266168180559
090443	0.0319583475569394
090444	0.032009024539613753
090445	0.032052552908199784
090446	0.032100125967034515
090447	0.032143737777643434
090448	0.032193555511857236
090449	0.03224262609375922
090450	0.03228688142877691
090451	0.03232993280642062
090452	0.03237686088590456
090453	0.03242004925257567
090454	0.03246017855163207
090455	0.03249921212475869
090456	0.03254032791162088
090457	0.032586774820572
090458	0.03262957329234763
090459	0.0326720534527371
090500	0.03271337621032319
090501	0.032754464088954785
090502	0.03280470938959301
090503	0.03284633210428734
090504	0.03289402402402694
090505	0.03293829088095326
090506	0.03299102135607351
090507	0.033051020752579006
090508	0.03311113440382084
090509	0.03316895632725474
090510	0.03322477271183577
090511	0.03327643979594611
090512	0.033329731313324236
090513	0.033379462904334564
090514	0.03343015988077982
090515	0.033479140459150514
090516	0.033524284636927415
090517	0.03356692179918297
090518	0.0336133954517643
090519	0.03366545748177827
090520	0.03371376728476289
090521	0.03375949315079078
090522	0.03380477051345134
090523	0.033847457465634175
090524	0.033891363054127516
090525	0.033928149431461586
090526	0.03396500262256298
090527	0.03401300894133243
090528	0.03405529517984041
090529	0.034096502977421825
090530	0.03413876011365534
090531	0.034179848031644394
090532	0.034215651428422145
090533	0.03425292839162025
090534	0.03428699508887778
090535	0.03432300630665978
090536	0.034360830289327446
090537	0.03439379195187416
090538	0.03442671333678449
090539	0.034458147134534496
090540	0.034487358402384524
090541	0.034515766938645547
090542	0.0345462981383124
090543	0.03457602888351388
090544	0.034603669740744226
090545	0.03463418755054505
090546	0.034665787699029095
090547	0.03470091530616274
090548	0.03473514344282519
090549	0.034771063339518835
090550	0.03480605576722623
090551	0.0348445154952274
090552	0.034885628404329516
090553	0.0349295792378118
090554	0.034972457525504166
090555	0.0350140563366974
090556	0.03505464278968168
090557	0.035096193784624065
090558	0.035135568538020016
090559	0.03518311059240227
090600	0.03522846960992582
090601	0.03527692472713843
090602	0.03532755522789026
090603	0.03537900811401516
090604	0.03541935427230639
090605	0.035459501142413766
090606	0.035499526739706556
090607	0.035536365535638215
090608	0.03557670340527293
090609	0.03561373051005895
090610	0.03565057544293172
090611	0.03568685854269876
090612	0.03571919691344186
090613	0.03574655738114707
090614	0.03577321100860904
090615	0.035803099863112926
090616	0.03583224635088395
090617	0.03586068345803576
090618	0.035895449063220695
090619	0.03592550652797092
090620	0.03594709676708452
090621	0.035968219086035036
090622	0.03599086712765619
090623	0.03601499030646184
090624	0.036044163857157856
090625	0.03608375381833828
090626	0.03612297562869187
090627	0.036161376151762833
090628	0.03619925208378626
090629	0.03623432132495274
090630	0.03626928028506702
090631	0.03630327369527469
090632	0.03633969826027271
090633	0.03637558705076516
090634	0.036410357715377796
090635	0.03644666832801587
090636	0.03649133163595917
090637	0.0365446409889054
090638	0.036609491535644356
090639	0.03666227248269393
090640	0.03671678452926552
090641	0.03677105743284631
090642	0.03682550078716649
090643	0.03688458180498392
090644	0.036938140944993314
090645	0.03699095383331692
090646	0.0370419364647309
090647	0.03709328222975823
090648	0.03714379005938116
090649	0.037194487252370324
090650	0.03723639566564757
090651	0.03728244453193088
090652	0.03732985032509771
090653	0.03737667691049585
090654	0.03742137825732441
090655	0.037465239134614046
090656	0.0375058385713864
090657	0.037544426083381516
090658	0.03758645255554127
090659	0.037627391566145564
090700	0.037673116071227745
090701	0.03772733101971369
090702	0.03777622224183881
090703	0.03782768832078259
090704	0.037883369246169696
090705	0.03794168762932506
090706	0.037998987415075874
090707	0.03804820388775998
090708	0.038098792563255934
090709	0.03814579099987134
090710	0.03819284514788081
090711	0.038239907006796144
090712	0.038284857448063536
090713	0.03833118276909573
090714	0.038378285841700506
090715	0.03842335901355048
090716	0.03846765933877663
090717	0.038510820341847045
090718	0.038557905322617055
090719	0.03860244642914636
090720	0.03864852632447982
090721	0.038696121825295554
090722	0.038743150055936794
090723	0.038792281470033545
090724	0.03883797160402205
090725	0.03888377487216095
090726	0.03892914123006659
090727	0.038971577694512746
090728	0.03901327895925426
090729	0.039058783519757306
090730	0.039103431043167915
090731	0.03914733290831079
090732	0.03919085380906193
090733	0.0392336497286582
090734	0.03927600387981393
090735	0.03932018880087162
090736	0.03936363642481806
090737	0.03940234441372522
090738	0.039446346396155324
090739	0.039495629662123444
090740	0.03954130821410818
090741	0.03958552356097693
090742	0.039628805771600537
090743	0.03967240972197722
090744	0.03971465401280409
090745	0.03975889699530938
090746	0.03980264405388171
090747	0.03984546584297035
090748	0.03988997624093443
090749	0.039934412592031066
090750	0.039973703655098836
090751	0.04001370288359871
090752	0.040057231649256377
090753	0.04010216354339446
090754	0.04014636902053718
090755	0.04019333849450984
090756	0.040242290469955894
090757	0.040288451214021026
090758	0.04034358985331264
090759	0.04038825135093685
090800	0.040428505981865044
090801	0.04047326804982222
090802	0.040518350371967556
090803	0.04056266308071322
090804	0.040605828400018605
090805	0.040647379390809146
090806	0.040688949912986716
090807	0.04072927627033875
090808	0.04077064339823047
090809	0.040811347901792076
090810	0.04084671810197346
090811	0.04088087436927069
090812	0.040914455379746445
090813	0.040948368099197406
090814	0.040982679120559806
090815	0.041016432385759145
090816	0.04104805852686928
090817	0.04108132991358884
090818	0.04111491082409825
090819	0.04114638263010259
090820	0.041174942020587746
090821	0.04120407744425004
090822	0.04123307749693068
090823	0.0412620756893778
090824	0.04129018583824771
090825	0.04131781316689126
090826	0.041345215252520065
090827	0.04136974963290359
090828	0.041397990405044084
090829	0.04142708011562778
090830	0.041455674664961126
090831	0.04148599385377653
090832	0.04151387501284129
090833	0.041542829348394254
090834	0.041571845162190986
090835	0.0416003546089097
090836	0.04162769513050666
090837	0.041652938467782494
090838	0.04168278578837861
090839	0.04170915787553638
090840	0.04173613295517539
090841	0.04176324002201531
090842	0.04179178195475125
090843	0.04182554967953628
090844	0.0418547121766924
090845	0.04188406050157015
090846	0.04191675020091971
090847	0.041948910739835865
090848	0.04197763963349679
090849	0.04200574557192782
090850	0.04203414458168861
090851	0.042060741379713586
090852	0.04208752620641845
090853	0.04211691253543901
090854	0.042147325248253376
090855	0.04217507075714861
090856	0.042202381115668854
090857	0.04223079682429329
090858	0.04226082896116882
090859	0.042294487164442736
090900	0.042334677879007104
090901	0.04237302319151195
090902	0.042410725122050894
090903	0.04244926325655234
090904	0.04248635408625913
090905	0.04252283802928779
090906	0.04256054549643711
090907	0.042602725499130634
090908	0.04264921668273857
090909	0.04269144914331827
090910	0.042732874636227054
090911	0.042771859639854914
090912	0.04281095989831046
090913	0.04284943735957397
090914	0.042882565156091054
090915	0.04291519534199291
090916	0.04294626014496363
090917	0.04297704833233925
090918	0.043007364812988225
090919	0.04303439414703236
090920	0.04305946495961348
090921	0.04308384043702309
090922	0.04310834390270558
090923	0.043132472486230804
090924	0.04315623099838147
090925	0.043177939567705485
090926	0.04320369534289634
090927	0.04322797325204621
090928	0.04325584616496589
090929	0.043282955447051734
090930	0.043308182208351
090931	0.043332995434977296
090932	0.0433574192096889
090933	0.04337989420146743
090934	0.043402006044028656
090935	0.04342375970097569
090936	0.043446846926655965
090937	0.043469385990382324
090938	0.0434897160162531
090939	0.043510330238115076
090940	0.043530601970983684
090941	0.043552695200545076
090942	0.04357211464434261
090943	0.0435913573122544
090944	0.04361080798667989
090945	0.043630565634980516
090946	0.043652801980403166
090947	0.04367495504265664
090948	0.04369942128019218
090949	0.043723515939430045
090950	0.04375007622380809
090951	0.043776540540214424
090952	0.04380261033333484
090953	0.04383204146545584
090954	0.04386028426159995
090955	0.043889458266727556
090956	0.04391846903680062
090957	0.04394533950249127
090958	0.04397549804065334
090959	0.04400508603364498
091000	0.04403428633784897
091001	0.04406307774020877
091002	0.04409124700250346
091003	0.04411659445465919
091004	0.04414171959472055
091005	0.04416657811231789
091006	0.04419150697659502
091007	0.0442066821253531
091008	0.044223373376933904
091009	0.04424122299678656
091010	0.044258769010698994
091011	0.04427410376934569
091012	0.04428916740106533
091013	0.04430443895389379
091014	0.04431944113522876
091015	0.04433563275914371
091016	0.04435111620510155
091017	0.04436554036908693
091018	0.04437977608861385
091019	0.04439394995382805
091020	0.04441023194214327
091021	0.04442623653496527
091022	0.0444441139078297
091023	0.044462809799277914
091024	0.044476153745164566
091025	0.0444892426495042
091026	0.044502017577358666
091027	0.04451490158820663
091028	0.044529011056654244
091029	0.04454452063464205
091030	0.044561264058445786
091031	0.04457716242890656
091032	0.04459644122606001
091033	0.04461230430129291
091034	0.04462461525352925
091035	0.0446361249720695
091036	0.04464870102261619
091037	0.04466104629001599
091038	0.044673935535490844
091039	0.04468785937813696
091040	0.044704332481174267
091041	0.0447200528853309
091042	0.04473639945316144
091043	0.04475346782826398
091044	0.04477122736277052
091045	0.0447899099532147
091046	0.044811253557352604
091047	0.04483229502617777
091048	0.04485670179170665
091049	0.044882083490620193
091050	0.04490713290663367
091051	0.04493488770277696
091052	0.044964915129372215
091053	0.044994938205204324
091054	0.04502422111581805
091055	0.04505112343025669
091056	0.04507915303727853
091057	0.045106835738008985
091058	0.045137940649437026
091059	0.045168039211079314
091100	0.0451977749002205
091101	0.04522715196125077
091102	0.045258399044004166
091103	0.045289492677459714
091104	0.045319985747022416
091105	0.04535018247849381
091106	0.04537871490366531
091107	0.04540818917980094
091108	0.04544140408087755
091109	0.04547463496783583
091110	0.04550611910405427
091111	0.04553922330448288
091112	0.045566890258122536
091113	0.045594236469495404
091114	0.045621265356435396
091115	0.04564573259677736
091116	0.04566711276403386
091117	0.04568580624872252
091118	0.045704254362325336
091119	0.04572027823909965
091120	0.04573537532701497
091121	0.045751638776160425
091122	0.04577174015473176
091123	0.045792649693481666
091124	0.045816943290543706
091125	0.045842175434753635
091126	0.04586783974618144
091127	0.045895920612766095
091128	0.045923994534850764
091129	0.04594966978488464
091130	0.04597448368610697
091131	0.04600041644769946
091132	0.04602672659347989
091133	0.046054073734902654
091134	0.046078232219504016
091135	0.046105419269211266
091136	0.046133997573522136
091137	0.046161271030770966
091138	0.04618888322309821
091139	0.04621913593684522
091140	0.046248129930979875
091141	0.04627673233045147
091142	0.046305013024051045
091143	0.04633220944365174
091144	0.04635989407577558
091145	0.04638674274989024
091146	0.04641437074361079
091147	0.04644272069441868
091148	0.04647075183301515
091149	0.04649795339198239
091150	0.046525779768168456
091151	0.04655051949417627
091152	0.046573488051250854
091153	0.04659742025016247
091154	0.046621122433607366
091155	0.046645662498955916
091156	0.04667328377253079
091157	0.04669975561051514
091158	0.046727113625965086
091159	0.04675543768921486
091200	0.04678475438395868
091201	0.04681413470457015
091202	0.046844289242764126
091203	0.046875499203536335
091204	0.04690703492216303
091205	0.046937529547944785
091206	0.046968862482208336
091207	0.04699757718302433
091208	0.04702598021858632
091209	0.04705415448360386
091210	0.04708202271594628
091211	0.04711235102257739
091212	0.0471429285392998
091213	0.04717496931548241
091214	0.04720213818461333
091215	0.047230859773805464
091216	0.04726016820162621
091217	0.047290596835659
091218	0.04732343932370747
091219	0.047354107317320426
091220	0.047387064654653935
091221	0.047420741203532374
091222	0.04745475102589659
091223	0.047489756855176646
091224	0.04752356687487464
091225	0.047557019445553975
091226	0.047590929315241386
091227	0.04762360927126818
091228	0.04765444127496349
091229	0.04768494512678358
091230	0.04771434779546421
091231	0.04774274895457853
091232	0.047771024652886254
091233	0.04779998538324166
091234	0.04782954860694036
091235	0.04786033563405704
091236	0.04789401237295968
091237	0.04792591635786995
091238	0.047957942475297
091239	0.04799452570153617
091240	0.048032093214190726
091241	0.04806914366515545
091242	0.048104886079845435
091243	0.048143681393156244
091244	0.04818287334937995
091245	0.04822117751031021
091246	0.04825806735618551
091247	0.048292579938912505
091248	0.048326743156247916
091249	0.04836324122266415
091250	0.048399380138452776
091251	0.04843564797863686
091252	0.048474228528355146
091253	0.04851092273221005
091254	0.04854726035101584
091255	0.0485832451777159
091256	0.04861929360289903
091257	0.048654993918462265
091258	0.04869051939478986
091259	0.04872610160018835
091300	0.048761221521469354
091301	0.04879908797363435
091302	0.04883638895403728
091303	0.04887461798582834
091304	0.04891281392733325
091305	0.04895036982049966
091306	0.04898726566869635
091307	0.049021443707880995
091308	0.0490580005929675
091309	0.04909520342575505
091310	0.049133232576297786
091311	0.04917091660163681
091312	0.04921060289087585
091313	0.04925004549089877
091314	0.049289115746695644
091315	0.04932860336790981
091316	0.04936683961018583
091317	0.049404312081472945
091318	0.049441014074572
091319	0.04947915965482707
091320	0.04951462187878122
091321	0.0495491800692964
091322	0.04958470360536378
091323	0.049618531341539276
091324	0.049650529526524996
091325	0.049681127257260184
091326	0.04971144358444971
091327	0.049742932214268364
091328	0.049776398460619174
091329	0.04981070512223501
091330	0.0498432254205555
091331	0.049875671818404965
091332	0.04990647639192586
091333	0.04993718687080899
091334	0.04996761799045623
091335	0.04999673415697845
091336	0.05002348077781128
091337	0.050052280254995904
091338	0.05008081417929023
091339	0.05010601985923742
091340	0.05013564058580923
091341	0.050164992960304244
091342	0.05019417980424562
091343	0.05022217503154074
091344	0.05024754725081365
091345	0.050274137349009186
091346	0.05030102482965657
091347	0.05032766483169286
091348	0.05035197785339605
091349	0.050377274835040425
091350	0.05040143446218141
091351	0.05042364369211455
091352	0.05044496120570424
091353	0.05046585574249723
091354	0.05048610380170643
091355	0.05050591980436191
091356	0.050526288982693665
091357	0.05054652679571666
091358	0.050565876239420875
091359	0.05058437246244523
091400	0.05060341439968948
091401	0.05062269793519586
091402	0.0506392616082715
091403	0.05065504036318002
091404	0.05066921664886161
091405	0.05068302576295106
091406	0.05069685400561721
091407	0.0507089358628093
091408	0.05072174277487586
091409	0.050733168295239287
091410	0.050745510751534204
091411	0.0507577060801133
091412	0.0507694328382177
091413	0.050781018026643324
091414	0.0507943437918292
091415	0.05080751719864181
091416	0.05082146059068376
091417	0.05083563151065076
091418	0.05085034726279676
091419	0.050865630362150936
091420	0.05088193298136214
091421	0.05089860061893173
091422	0.050912887317901515
091423	0.05092631143126182
091424	0.0509417281995887
091425	0.05095735215352748
091426	0.05097485731403345
091427	0.050995353469710125
091428	0.05101765463255049
091429	0.05103981323652019
091430	0.051065764492234565
091431	0.05109241290961609
091432	0.051121235905304284
091433	0.051150757312695985
091434	0.051180426483593
091435	0.05120826282198627
091436	0.0512364758215474
091437	0.05126642701989314
091438	0.051295103731444136
091439	0.051323524938155875
091440	0.05135207175592979
091441	0.05138036354248008
091442	0.05140963208269499
091443	0.05143859066965453
091444	0.051466474475755385
091445	0.05149321760210288
091446	0.05152086607077734
091447	0.051547965774270614
091448	0.05157556060951885
091449	0.05160134636041453
091450	0.05162583293660423
091451	0.0516496960542474
091452	0.05167313347152837
091453	0.05169635930391565
091454	0.05172022454516895
091455	0.051743878060071934
091456	0.05176471760234421
091457	0.05178666860022476
091458	0.05181058304299392
091459	0.05183457763088112
091500	0.051858436958851936
091501	0.05188483385371206
091502	0.051912619817018814
091503	0.05194063827859752
091504	0.051968240984661206
091505	0.05199545409917263
091506	0.052021657693260843
091507	0.05204796159058449
091508	0.05207630680270396
091509	0.05210299235250957
091510	0.05212983638156997
091511	0.0521548612074398
091512	0.05217935047526485
091513	0.05220800732357592
091514	0.05223670024282213
091515	0.0522644097640784
091516	0.05229099597742124
091517	0.05231733501340213
091518	0.05234706090836803
091519	0.052377573976239954
091520	0.0524079073087504
091521	0.0524402878951537
091522	0.052473910017720955
091523	0.05250776248961735
091524	0.052540176084582745
091525	0.05257287257810122
091526	0.05260667724244105
091527	0.052640932300132975
091528	0.05267378104122696
091529	0.05270478113571741
091530	0.05273421120973888
091531	0.052764148366383365
091532	0.052793816100641204
091533	0.05282177288304707
091534	0.052849814322979076
091535	0.05287760710308385
091536	0.05290596150326073
091537	0.05293421162101236
091538	0.052962217006019496
091539	0.052989349580696635
091540	0.05301568582580854
091541	0.05304211927855057
091542	0.053067586753295634
091543	0.05309231458930748
091544	0.053115827436896135
091545	0.05313989022716209
091546	0.053163732216743836
091547	0.05318755484854377
091548	0.053209864399762184
091549	0.053234308878757464
091550	0.0532585378918702
091551	0.05328441955962266
091552	0.053310598291021784
091553	0.05333603507241403
091554	0.05336134727765707
091555	0.05338561039134552
091556	0.05341091340069188
091557	0.05343693715727662
091558	0.05346178641119369
091559	0.053486674613479446
091600	0.053512039660725735
091601	0.0535356236337356
091602	0.05355958255335349
091603	0.05358572034094422
091604	0.053612231137289024
091605	0.05363683487639984
091606	0.053664002790064814
091607	0.05369150391532805
091608	0.05371851829521005
091609	0.05374537967450414
091610	0.05377498133207836
091611	0.05380411817303927
091612	0.05383473556478179
091613	0.053865949250288155
091614	0.053898489080597856
091615	0.0539308566181175
091616	0.05396008805276449
091617	0.053990891569297976
091618	0.054019321607747126
091619	0.05404735759853827
091620	0.05407564687632192
091621	0.054104824581590806
091622	0.0541375435942785
091623	0.054169778563086184
091624	0.05420484532444805
091625	0.05424086144976805
091626	0.054276844492251466
091627	0.054313123465328905
091628	0.05434987076914422
091629	0.054386709489515093
091630	0.054420671310044307
091631	0.05445469469204598
091632	0.05448787091499459
091633	0.054521919270476206
091634	0.054556158841422814
091635	0.054591042747975625
091636	0.05462706780191526
091637	0.05466212811603423
091638	0.054697603422100435
091639	0.0547339210666829
091640	0.054771255424016334
091641	0.0548067445267709
091642	0.05484197058636822
091643	0.05487619839456712
091644	0.054910171925798876
091645	0.05494345116718737
091646	0.05497638465208646
091647	0.055008100456024056
091648	0.055039348811879794
091649	0.055070763831916184
091650	0.055101798015561886
091651	0.055131990462314734
091652	0.05516229337263019
091653	0.05519243785230119
091654	0.055220895515040926
091655	0.0552499940527514
091656	0.05527887882383533
091657	0.05530699524902913
091658	0.05533490347800582
091659	0.05536167927242692
091700	0.05538857652727395
091701	0.0554121402494615
091702	0.055436013922836994
091703	0.05546007557498261
091704	0.05548567144630184
091705	0.0555121082544076
091706	0.05553790309191207
091707	0.055564480937414916
091708	0.05559053111279854
091709	0.05561599577178565
091710	0.05564112268919496
091711	0.05566606637786737
091712	0.05569051326903365
091713	0.055717025658266583
091714	0.055743344602646606
091715	0.05576826556805401
091716	0.055793317193627893
091717	0.05581818476288925
091718	0.05584121239944966
091719	0.055862719886525684
091720	0.055884110157750674
091721	0.05590506152880224
091722	0.05592651269521629
091723	0.05594860066315047
091724	0.05597139838406991
091725	0.05599337528229659
091726	0.05601381522314457
091727	0.056035646976445946
091728	0.05605788743689118
091729	0.05608033003291729
091730	0.05610106008798458
091731	0.056122151407311756
091732	0.056143437595458076
091733	0.05616455584335223
091734	0.056184729301840264
091735	0.05620219267022989
091736	0.056219784843164936
091737	0.056237834618811884
091738	0.05625607956245961
091739	0.056274176721103825
091740	0.05629216753214466
091741	0.056309673895375445
091742	0.056327037295161454
091743	0.05634425873450314
091744	0.05636120488057994
091745	0.05637874314191644
091746	0.05639682628360177
091747	0.05641569361987224
091748	0.056434782868504695
091749	0.05645397287692034
091750	0.05647493466771075
091751	0.05649581071273149
091752	0.05651651356419904
091753	0.05653816950543143
091754	0.05655948877923392
091755	0.05657928321851453
091756	0.05659910633254118
091757	0.056619137274087385
091758	0.05663924478146635
091759	0.05665919985226844
091800	0.056678490637827754
091801	0.05669681942354214
091802	0.05671473950898005
091803	0.056733050040822054
091804	0.05675186815412076
091805	0.05677023620867725
091806	0.05678963393862432
091807	0.05680963404147813
091808	0.056832138168529826
091809	0.056854477308512966
091810	0.05687665262885311
091811	0.056898235833616695
091812	0.05692008777672715
091813	0.056941779329607256
091814	0.05696167784372555
091815	0.05698341566323177
091816	0.057004395774515076
091817	0.05702436417808341
091818	0.05704275100599061
091819	0.057062478012708265
091820	0.057080336442366604
091821	0.05709877050292276
091822	0.05711748434645482
091823	0.0571368178976841
091824	0.05715770771692269
091825	0.05717781037830695
091826	0.057197083625546756
091827	0.05721621328326648
091828	0.057235174507179055
091829	0.05725550789919026
091830	0.05727635759290741
091831	0.05729780583789044
091832	0.057320489943103355
091833	0.05734300963359216
091834	0.057365514767533654
091835	0.05738697310156779
091836	0.057406842967352774
091837	0.0574254698714036
091838	0.057444506371603865
091839	0.05746337601862408
091840	0.057482130043993655
091841	0.05750151988342365
091842	0.05752089997575074
091843	0.05754013916452175
091844	0.057557818398812986
091845	0.05757458906699473
091846	0.05759123234497562
091847	0.05760836140991188
091848	0.05762615693520217
091849	0.05764381929908691
091850	0.05766023631377468
091851	0.057675212533315874
091852	0.057689349005724574
091853	0.057703874993038515
091854	0.057718285630818884
091855	0.05773319856271943
091856	0.05774671486395704
091857	0.05776012223646727
091858	0.057773421344557145
091859	0.05778592317214259
091900	0.05779919095816226
091901	0.057811504267500306
091902	0.05782434183493186
091903	0.05783707456245553
091904	0.0578489938601239
091905	0.05786107793499428
091906	0.0578740063361143
091907	0.057886159599252085
091908	0.057898890737559425
091909	0.05791119312349038
091910	0.057924049358185216
091911	0.05793760153872115
091912	0.0579521350556859
091913	0.05796642090568673
091914	0.05798103410779784
091915	0.05799707336758299
091916	0.058012998147406306
091917	0.05802821580569402
091918	0.05804422443452249
091919	0.058060202521359544
091920	0.05807558351153548
091921	0.05809085235277784
091922	0.058106660969982855
091923	0.05812235591469488
091924	0.05813883142726167
091925	0.05815502736602123
091926	0.058169867630453224
091927	0.05818426031878522
